,ID,Length,Coverage,# ORFs,RDS,Circular,Inc Type(s),# Replication,# Mobilization,# OriT,# Conjugation,# AMRs,# rRNAs,# Plasmid Hits
577,k121_1408739,1069,,1,0.2,no,0,0,0,0,0,0,0,1
588,k121_1385465,1053,,2,2.6,no,0,0,0,0,0,0,0,1
590,k121_108293,1050,,2,2.0,no,0,0,0,0,0,0,0,1
594,k121_216313,1048,,1,0.0,no,0,0,1,0,0,0,0,0
595,k121_793522,1047,,2,0.1,no,0,0,0,0,0,0,0,1
598,k121_576768,1043,,2,0.3,no,0,0,0,0,0,0,0,1
600,k121_924782,1039,,1,2.1,no,0,0,0,0,0,0,0,1
601,k121_544145,1038,,1,0.0,no,0,0,1,0,0,0,0,0
602,k121_1176934,1035,,1,0.0,no,0,1,0,0,0,0,0,0
603,k121_942418,1028,,1,0.1,no,0,0,0,0,0,0,0,1
607,k121_1195026,1025,,1,0.4,no,0,0,0,0,0,0,0,1
608,k121_146570,1019,,1,0.0,no,0,1,0,0,0,0,0,0
609,k121_1410351,1018,,1,0.1,no,0,0,0,0,0,0,0,1
610,k121_1037891,1017,,1,1.4,no,0,0,0,0,0,0,0,0
611,k121_42877,1016,,2,2.7,no,0,0,0,0,0,0,0,0
613,k121_999241,1010,,1,0.6,no,0,0,0,0,0,1,0,1
616,k121_1230022,1005,,1,3.8,no,0,0,0,0,0,0,0,1
