,ID,Length,Coverage,# ORFs,RDS,Circular,Inc Type(s),# Replication,# Mobilization,# OriT,# Conjugation,# AMRs,# rRNAs,# Plasmid Hits
465,k121_2199499,2474,,4,3.5,no,0,0,0,0,0,1,0,1
468,k121_1547324,2465,,2,0.1,no,0,0,0,0,0,0,0,1
469,k121_2455691,2455,,3,0.2,no,0,0,0,0,0,0,0,1
470,k121_1935676,2453,,3,7.0,no,0,0,0,0,0,0,0,1
472,k121_1067999,2452,,3,1.7,no,0,1,0,0,0,0,0,1
473,k121_1875067,2433,,2,0.4,no,0,1,0,0,0,0,0,1
475,k121_1904984,2425,,2,0.0,no,0,0,1,0,0,0,0,0
476,k121_2482454,2420,,4,1.1,no,0,0,0,0,0,0,0,0
477,k121_1316934,2406,,2,2.4,no,0,0,0,0,0,1,0,1
478,k121_2387074,2400,,2,0.0,no,0,0,1,0,0,0,0,0
480,k121_1969442,2388,,2,0.0,no,0,1,0,0,0,0,0,0
481,k121_989302,2386,,3,2.6,no,0,1,0,0,0,0,0,0
482,k121_2038584,2384,,3,0.1,no,0,0,0,0,0,0,0,1
483,k121_787751,2379,,3,0.0,no,0,0,1,0,0,0,0,0
484,k121_1252826,2379,,3,0.0,no,0,1,0,0,0,0,0,0
485,k121_2611677,2374,,2,0.0,yes,0,0,1,0,0,0,0,0
486,k121_606396,2373,,2,2.0,no,0,1,0,0,0,0,0,1
487,k121_2140671,2370,,3,0.5,no,0,0,0,0,0,0,0,1
489,k121_196934,2358,,4,0.0,no,0,1,0,0,0,0,0,0
490,k121_39653,2353,,3,6.1,no,0,0,0,0,0,0,0,0
492,k121_61264,2337,,3,-0.1,no,0,0,1,0,0,0,0,0
494,k121_1909462,2321,,2,0.0,yes,0,0,0,0,0,0,0,1
496,k121_1805259,2320,,1,0.2,no,0,0,0,0,0,0,0,1
497,k121_1355853,2320,,2,0.0,no,0,0,1,0,0,0,0,0
499,k121_1459940,2313,,2,0.1,no,0,0,0,0,0,0,0,1
502,k121_1315604,2309,,1,2.6,no,0,0,0,0,0,1,0,1
503,k121_805967,2304,,1,0.0,no,0,0,1,0,0,0,0,0
504,k121_2239661,2303,,3,0.8,no,0,0,0,0,0,0,0,1
505,k121_2586500,2298,,4,0.8,no,0,0,0,0,0,0,0,0
506,k121_2228925,2296,,2,0.0,no,0,1,0,0,0,0,0,0
507,k121_976355,2295,,5,1.0,no,0,0,0,0,0,0,0,0
508,k121_331234,2291,,1,0.0,no,0,0,1,0,0,0,0,0
509,k121_2381954,2287,,3,0.1,no,0,0,0,0,0,0,0,1
510,k121_2159586,2282,,3,0.0,no,0,1,0,0,0,0,0,0
511,k121_2291770,2282,,4,0.6,no,0,0,0,0,1,0,0,1
512,k121_693479,2282,,2,0.0,no,0,0,1,0,0,0,0,0
513,k121_2493505,2281,,2,0.0,no,0,1,0,0,0,0,0,0
514,k121_536799,2281,,3,0.0,no,0,0,1,0,0,0,0,0
515,k121_1957100,2277,,4,0.7,no,0,0,0,0,1,0,0,1
517,k121_2161849,2274,,2,0.2,no,0,0,1,0,0,0,0,0
518,k121_2169791,2258,,2,0.0,no,0,1,0,0,0,0,0,1
520,k121_1554509,2255,,3,0.3,no,0,0,0,0,0,0,0,1
521,k121_2250629,2251,,2,0.6,no,0,0,0,0,0,0,0,1
522,k121_2050594,2247,,3,0.8,no,0,0,0,0,0,0,0,0
523,k121_1531721,2247,,4,1.1,no,0,0,0,0,0,0,0,1
524,k121_1247414,2242,,2,0.8,no,0,0,0,0,0,0,0,0
525,k121_1339446,2241,,2,0.2,no,0,0,0,0,0,0,0,1
526,k121_949880,2240,,2,0.0,no,0,0,1,0,0,0,0,0
527,k121_135051,2239,,3,0.6,no,0,0,0,0,0,0,0,1
528,k121_532570,2238,,2,0.8,no,0,0,0,0,0,0,0,0
529,k121_1716031,2237,,2,0.0,no,0,0,1,0,0,0,0,0
530,k121_375400,2233,,2,0.0,yes,0,1,0,0,0,0,0,0
531,k121_839004,2232,,4,1.6,no,0,0,0,0,0,0,0,0
532,k121_890012,2230,,1,0.9,no,0,0,0,0,0,0,0,1
533,k121_353490,2228,,3,0.0,no,0,0,1,0,0,0,0,0
534,k121_1532221,2227,,2,9.0,no,0,0,0,0,0,0,0,1
535,k121_814436,2227,,4,1.9,no,0,0,0,0,0,0,0,0
537,k121_1906179,2225,,2,0.0,no,0,1,0,0,0,0,0,0
538,k121_13000,2225,,2,0.2,no,0,0,0,0,0,0,0,1
539,k121_393669,2216,,5,0.8,no,0,0,0,0,0,0,0,1
540,k121_1771180,2214,,3,1.1,no,0,0,0,0,0,0,0,0
541,k121_178095,2206,,1,0.0,no,0,1,0,0,0,0,0,0
542,k121_2598097,2202,,2,1.6,no,0,1,0,0,0,0,0,1
543,k121_508999,2202,,3,0.1,no,0,0,0,0,0,0,0,1
544,k121_331247,2193,,1,0.0,no,0,0,1,0,0,0,0,0
545,k121_1243592,2191,,2,0.0,no,0,1,0,0,0,0,0,0
546,k121_1580845,2188,,2,2.3,no,0,0,0,0,0,0,0,1
547,k121_491345,2185,,2,1.8,no,0,0,0,0,1,0,0,1
551,k121_2299079,2171,,4,0.0,no,0,0,1,0,0,0,0,0
553,k121_344678,2167,,2,0.4,no,0,0,0,0,0,0,0,1
554,k121_1960733,2166,,3,2.3,no,0,0,0,0,0,0,0,1
555,k121_1895957,2159,,2,0.2,no,0,1,0,0,0,0,0,1
556,k121_1799989,2158,,3,0.0,no,0,0,1,0,0,0,0,0
557,k121_535246,2157,,4,0.0,no,0,0,1,0,0,0,0,0
558,k121_2520805,2156,,3,0.2,no,0,0,0,0,0,0,0,1
560,k121_717977,2149,,1,0.9,no,0,0,0,0,0,0,0,1
561,k121_107366,2148,,2,0.0,no,0,0,1,0,0,0,0,0
562,k121_1574781,2142,,3,1.1,no,0,0,0,0,0,0,0,1
564,k121_2284564,2141,,1,0.6,no,0,0,1,0,0,0,0,1
566,k121_115084,2131,,2,0.2,no,0,0,0,0,0,0,0,1
567,k121_2155891,2124,,1,0.0,no,0,1,0,0,0,0,0,0
568,k121_1031239,2116,,3,0.0,no,0,0,1,0,0,0,0,0
569,k121_1300323,2116,,1,0.1,no,0,0,0,0,0,0,0,1
572,k121_1605213,2111,,1,2.0,no,0,0,0,0,0,0,0,1
573,k121_1791549,2107,,2,0.3,no,0,0,0,0,0,0,0,1
574,k121_2325813,2106,,3,2.3,no,0,0,0,0,0,0,0,1
576,k121_1556673,2104,,2,1.8,no,0,0,0,0,0,0,0,0
577,k121_189672,2104,,3,0.9,no,0,0,1,0,1,0,0,1
578,k121_419417,2103,,1,0.6,no,0,0,0,0,0,0,0,1
580,k121_2024843,2093,,1,0.1,no,0,0,0,0,0,0,0,1
582,k121_1479360,2085,,1,2.7,no,0,0,0,0,0,0,0,1
584,k121_1282701,2074,,2,0.0,no,0,1,0,0,0,0,0,0
586,k121_2359825,2073,,3,0.2,no,0,0,0,0,0,0,0,1
587,k121_30380,2073,,1,3.0,no,0,0,0,0,0,0,0,0
588,k121_2009451,2068,,2,7.0,no,0,0,0,0,0,0,0,1
589,k121_1679816,2062,,2,-0.5,no,0,0,1,0,0,0,0,0
590,k121_2154402,2060,,2,7.2,no,0,0,0,0,0,1,0,0
591,k121_23487,2057,,3,0.2,no,0,0,0,0,0,0,0,1
592,k121_1807827,2056,,3,0.0,no,0,1,0,0,0,0,0,0
593,k121_939640,2056,,1,0.0,no,0,1,0,0,0,0,0,1
594,k121_9998,2055,,1,0.1,no,0,0,0,0,0,0,0,1
595,k121_2611525,2055,,2,2.8,yes,0,0,0,0,0,0,0,1
597,k121_347551,2054,,1,6.8,no,0,1,0,0,0,0,0,0
598,k121_554877,2054,,1,0.0,yes,0,1,0,0,0,0,0,0
599,k121_2435873,2051,,2,2.3,no,0,1,0,0,0,0,0,1
601,k121_392207,2051,,2,0.2,no,0,0,0,0,0,0,0,1
602,k121_704213,2045,,2,0.9,no,0,0,0,0,0,0,0,1
603,k121_1923457,2042,,3,0.0,no,0,1,0,0,0,0,0,0
605,k121_1119725,2040,,2,1.4,no,0,1,0,0,0,0,0,1
606,k121_2601434,2040,,2,0.2,no,0,0,0,0,0,0,0,1
607,k121_444519,2038,,1,0.0,no,0,0,1,0,0,0,0,0
608,k121_1179367,2036,,4,0.6,no,0,0,0,0,0,0,0,1
610,k121_2388674,2034,,3,0.2,no,0,0,0,0,0,0,0,1
612,k121_336314,2031,,3,0.1,no,0,0,0,0,0,0,0,1
613,k121_153998,2031,,3,0.0,no,0,0,1,0,0,0,0,0
614,k121_1605612,2024,,4,0.0,no,0,0,1,0,0,0,0,0
615,k121_753577,2021,,2,0.0,no,0,1,0,0,0,0,0,0
617,k121_925262,2011,,4,0.0,no,0,0,1,0,0,0,0,0
622,k121_1663054,2004,,2,1.8,no,0,0,0,0,0,0,0,0
623,k121_1386814,2000,,2,0.8,no,0,1,0,0,0,0,0,1
626,k121_690481,1996,,2,0.2,no,0,0,0,0,0,0,0,1
627,k121_1044708,1995,,2,5.1,no,0,0,0,0,0,1,0,1
628,k121_77816,1993,,4,0.0,no,0,0,1,0,0,0,0,0
630,k121_371188,1990,,3,1.0,no,0,0,0,0,0,0,0,0
632,k121_519781,1988,,5,0.4,no,0,0,0,0,0,0,0,1
633,k121_164972,1987,,1,-0.5,no,0,0,1,0,0,0,0,0
635,k121_836132,1985,,2,0.8,no,0,0,0,0,0,0,0,0
636,k121_1669738,1983,,4,0.0,no,0,0,1,0,0,0,0,0
637,k121_1606648,1982,,2,0.0,no,0,1,0,0,0,0,0,0
638,k121_1874294,1981,,2,1.3,no,0,0,0,0,0,0,0,0
642,k121_1527996,1971,,1,0.0,no,0,1,0,0,0,0,0,0
643,k121_2583640,1970,,2,0.0,no,0,0,1,0,0,0,0,0
644,k121_2434196,1970,,3,8.1,no,0,0,0,0,0,1,0,1
647,k121_2047710,1969,,1,0.4,no,0,0,1,0,0,0,0,1
648,k121_2307091,1967,,1,0.0,no,0,1,0,0,0,0,0,0
651,k121_2107282,1961,,1,0.0,no,0,0,1,0,0,0,0,0
652,k121_488106,1961,,3,0.1,no,0,0,0,0,0,0,0,1
655,k121_712060,1948,,2,0.0,no,0,1,0,0,0,0,0,0
656,k121_14740,1946,,1,0.0,no,0,1,0,0,0,0,0,0
657,k121_353086,1946,,2,0.1,no,0,1,0,0,0,0,0,1
658,k121_1185434,1943,,2,0.8,no,0,0,0,0,0,0,0,0
660,k121_1750744,1940,,1,0.0,no,0,1,0,0,0,0,0,0
661,k121_592159,1936,,1,0.6,no,0,0,0,0,0,0,0,1
662,k121_860434,1930,,2,9.2,no,0,0,0,0,0,0,0,0
663,k121_1855300,1930,,1,0.0,no,0,0,1,0,1,0,0,0
665,k121_42985,1928,,5,2.6,no,0,0,0,0,0,0,0,1
667,k121_1653603,1924,,3,1.1,no,0,0,0,0,1,0,0,1
669,k121_2068448,1922,,3,1.5,no,0,0,0,0,0,0,0,0
671,k121_1218207,1919,,2,0.0,no,0,1,0,0,0,0,0,0
672,k121_152867,1918,,1,0.1,no,0,0,0,0,0,0,0,1
673,k121_1202476,1918,,1,0.1,no,0,0,0,0,0,0,0,1
674,k121_1186456,1915,,1,0.1,no,0,0,0,0,0,0,0,1
677,k121_1113874,1910,,3,2.0,no,0,0,1,0,0,0,0,1
679,k121_1386806,1907,,1,0.4,no,0,0,0,0,0,0,0,1
680,k121_1131743,1907,,1,0.0,no,1,0,1,0,0,0,0,0
682,k121_140071,1901,,2,2.8,no,0,0,1,0,0,0,0,1
686,k121_2147717,1892,,1,0.6,no,0,0,0,0,0,0,0,1
687,k121_711225,1891,,1,0.1,no,0,0,0,0,0,0,0,1
688,k121_2464928,1889,,2,37.4,no,0,0,0,0,0,1,0,1
690,k121_2418172,1886,,1,2.8,no,0,1,0,0,0,0,0,1
691,k121_446824,1883,,2,0.3,no,0,0,1,0,0,0,0,0
692,k121_1614731,1880,,2,0.1,no,0,0,0,0,0,0,0,1
693,k121_836162,1879,,2,0.1,no,0,0,0,0,0,0,0,1
694,k121_534007,1871,,2,0.0,no,0,0,1,0,0,0,0,0
695,k121_1675047,1869,,2,0.0,no,0,1,0,0,0,0,0,0
697,k121_1381115,1868,,1,0.0,no,0,0,1,0,0,0,0,0
700,k121_311471,1864,,4,0.9,no,0,0,0,0,0,0,0,1
702,k121_1278980,1860,,1,0.0,no,0,0,1,0,0,0,0,0
703,k121_1756134,1860,,2,0.0,no,0,1,0,0,0,0,0,0
705,k121_6407,1851,,1,0.1,no,0,0,0,0,0,0,0,1
706,k121_2288154,1851,,2,0.0,no,0,1,0,0,0,0,0,0
707,k121_1466142,1849,,3,1.1,no,0,0,0,0,0,0,0,1
708,k121_2108024,1848,,2,1.0,no,0,0,0,0,0,0,0,0
710,k121_1773351,1843,,1,0.0,no,0,0,1,0,0,0,0,0
711,k121_247800,1839,,2,0.2,no,0,0,0,0,0,0,0,1
712,k121_2607317,1838,,2,0.2,no,0,0,0,0,0,0,0,1
715,k121_1177700,1835,,2,0.1,no,0,0,0,0,0,0,0,1
716,k121_991630,1833,,1,0.0,no,0,0,1,0,0,0,0,0
717,k121_1737992,1832,,3,0.4,no,0,0,0,0,0,0,0,1
718,k121_299675,1832,,1,0.0,no,0,1,0,0,0,0,0,0
719,k121_396876,1831,,1,0.1,no,0,0,0,0,0,0,0,1
720,k121_673868,1830,,2,9.2,no,0,0,0,0,0,0,0,0
721,k121_977775,1830,,2,0.0,no,0,0,1,0,0,0,0,0
723,k121_1613925,1823,,1,0.0,yes,0,1,0,0,0,0,0,0
725,k121_2604481,1823,,2,0.0,no,0,1,0,0,0,0,0,0
728,k121_2484417,1815,,1,3.9,no,0,0,0,0,0,0,0,1
729,k121_2175331,1815,,3,0.1,no,0,0,0,0,0,0,0,1
730,k121_732400,1813,,3,0.0,no,0,1,0,0,0,0,0,0
731,k121_2477176,1812,,2,2.2,no,0,1,0,0,0,0,0,1
733,k121_327102,1808,,3,1.2,no,0,0,0,0,0,0,0,0
734,k121_2207288,1806,,2,0.0,no,0,1,0,0,0,0,0,0
735,k121_1615314,1805,,1,0.1,no,0,0,0,0,0,0,0,1
738,k121_1306469,1800,,1,0.1,no,0,0,0,0,1,0,0,1
739,k121_853832,1798,,1,0.4,no,0,0,0,0,0,0,0,1
740,k121_1152998,1798,,2,0.2,no,0,0,1,0,0,0,0,1
743,k121_948815,1793,,2,0.4,no,0,1,0,0,0,0,0,1
748,k121_1195495,1783,,1,0.1,no,0,0,0,0,0,0,0,1
749,k121_2579356,1783,,1,0.2,no,0,0,0,0,0,0,0,1
750,k121_1304679,1779,,1,0.1,no,0,0,0,0,0,0,0,1
752,k121_2307651,1778,,1,0.1,no,0,0,1,0,0,0,0,1
760,k121_1327374,1764,,2,0.0,no,0,0,1,0,0,0,0,0
761,k121_2152877,1763,,3,0.4,no,0,0,0,0,0,0,0,1
762,k121_1240497,1762,,2,0.0,no,0,0,1,0,0,0,0,0
763,k121_665169,1760,,1,0.0,no,0,0,1,0,0,0,0,0
764,k121_705250,1759,,1,0.0,no,0,0,1,0,0,0,0,0
765,k121_2023870,1758,,2,0.0,no,0,0,1,0,0,0,0,0
766,k121_2604093,1750,,4,0.4,no,0,0,0,0,0,0,0,1
767,k121_1150473,1749,,2,0.6,no,0,0,1,0,0,0,0,1
768,k121_2611153,1748,,1,0.0,yes,0,1,0,0,0,0,0,0
769,k121_310116,1746,,1,7.4,no,0,0,0,0,0,0,0,1
771,k121_532649,1733,,1,1.6,no,0,0,0,0,0,0,0,1
774,k121_271853,1729,,3,2.0,no,0,0,0,0,0,0,0,0
777,k121_1959686,1724,,1,0.1,no,0,1,0,0,0,0,0,1
779,k121_1536201,1724,,1,0.1,no,0,0,0,0,0,0,0,1
781,k121_1848121,1720,,2,0.1,no,0,0,1,0,0,0,0,0
783,k121_939957,1719,,1,0.1,no,0,0,0,0,0,0,0,1
784,k121_1572082,1718,,3,0.0,no,0,0,1,0,0,0,0,0
785,k121_901158,1718,,2,1.0,no,0,0,0,0,0,0,0,1
787,k121_89188,1717,,1,0.0,no,0,1,0,0,0,0,0,0
789,k121_1323176,1710,,3,0.0,no,0,1,0,0,0,0,0,0
790,k121_870148,1710,,1,0.1,no,0,0,0,0,0,0,0,1
794,k121_403076,1701,,3,66.7,no,0,0,0,0,1,0,0,1
795,k121_705718,1701,,2,0.0,no,0,0,1,0,0,0,0,0
796,k121_1948913,1700,,1,0.0,no,0,0,1,0,0,0,0,0
797,k121_813146,1699,,2,0.0,no,1,0,0,0,0,0,0,0
798,k121_1640142,1698,,1,0.1,no,0,0,1,0,0,0,0,1
799,k121_1322318,1697,,2,0.2,no,0,0,0,0,0,0,0,1
800,k121_383857,1697,,2,0.1,no,0,0,0,0,0,0,0,1
802,k121_2500644,1695,,2,0.0,no,0,1,0,0,0,0,0,0
803,k121_2601710,1691,,1,0.4,no,1,0,0,0,0,0,0,0
804,k121_2248652,1691,,2,3.6,no,0,0,0,0,0,2,0,1
809,k121_716842,1688,,1,0.0,no,0,1,0,0,0,0,0,0
811,k121_1557513,1685,,1,1.6,no,0,0,0,0,0,0,0,0
812,k121_762974,1682,,2,0.4,no,0,0,0,0,0,0,0,1
813,k121_1909272,1682,,1,0.4,no,0,0,1,0,0,0,0,1
814,k121_196716,1681,,3,0.0,no,0,1,0,0,0,0,0,0
816,k121_1004809,1678,,3,0.3,no,0,0,0,0,0,0,0,1
817,k121_2456673,1677,,3,0.2,no,0,0,0,0,0,0,0,1
818,k121_1328636,1675,,1,1.2,no,0,0,0,0,0,0,0,0
819,k121_2105819,1674,,2,10.6,no,0,0,0,0,0,1,0,0
820,k121_1212801,1673,,1,0.0,no,0,0,1,0,0,0,0,1
821,k121_703446,1667,,1,0.0,no,0,1,0,0,0,0,0,0
826,k121_2252524,1662,,1,0.1,no,0,0,0,0,0,0,0,1
827,k121_2094398,1661,,2,3.9,no,0,0,0,0,0,0,0,1
828,k121_891358,1660,,2,2.6,no,0,0,0,0,0,0,0,1
829,k121_20385,1659,,1,0.0,no,0,1,0,0,0,0,0,0
831,k121_1441945,1653,,2,0.1,no,0,0,0,0,0,0,0,1
832,k121_1374807,1651,,2,1.8,no,0,0,0,0,0,0,0,0
833,k121_2391479,1650,,1,0.0,no,0,0,1,0,0,0,0,0
834,k121_1203820,1650,,1,0.0,no,0,0,1,0,0,0,0,0
836,k121_1830522,1646,,1,0.0,no,0,1,0,0,0,0,0,0
837,k121_2317545,1638,,2,0.0,no,0,0,1,0,0,0,0,0
838,k121_1171400,1636,,1,0.0,no,0,0,1,0,0,0,0,1
843,k121_2454901,1623,,1,0.0,no,0,1,0,0,0,0,0,0
844,k121_2058842,1622,,2,0.2,no,0,0,0,0,0,0,0,1
845,k121_2124159,1620,,2,0.1,no,0,0,0,0,0,0,0,1
846,k121_2359558,1619,,1,0.4,no,0,0,0,0,0,0,0,1
847,k121_1173480,1618,,2,0.4,no,0,0,0,0,0,0,0,1
848,k121_538897,1616,,2,3.4,no,0,0,0,0,0,0,0,1
849,k121_1187741,1615,,2,1.6,no,0,0,0,0,0,0,0,1
851,k121_1825359,1614,,1,0.0,no,0,1,0,0,0,0,0,0
852,k121_1819580,1612,,2,1.1,no,0,0,0,0,0,0,0,1
853,k121_1126326,1611,,2,0.6,no,0,1,0,0,0,0,0,1
854,k121_2299181,1607,,3,7.2,no,0,0,0,0,0,0,0,0
855,k121_422377,1606,,2,-0.9,no,0,0,1,0,0,0,0,0
856,k121_1591688,1605,,3,0.1,no,0,0,0,0,0,0,0,1
858,k121_1901454,1599,,2,1.9,no,0,0,0,0,0,0,0,1
859,k121_1914669,1598,,1,0.1,no,0,0,1,0,0,0,0,1
860,k121_1743751,1597,,1,0.1,no,0,0,1,0,0,0,0,1
861,k121_1101935,1597,,1,0.0,no,0,0,1,0,0,0,0,0
862,k121_1698840,1597,,2,0.2,no,0,0,0,0,0,0,0,1
864,k121_242586,1595,,1,0.4,no,0,1,0,0,0,0,0,1
865,k121_2574450,1594,,3,4.6,no,0,0,0,0,0,0,0,0
866,k121_1387860,1590,,1,0.0,no,0,0,1,0,0,0,0,1
867,k121_1473973,1589,,1,0.6,no,0,1,0,0,0,0,0,0
870,k121_1567556,1582,,1,0.0,no,0,0,1,0,0,0,0,0
871,k121_94257,1581,,1,0.0,no,0,0,1,0,0,0,0,1
872,k121_2233491,1580,,1,34.2,no,0,0,0,0,0,0,0,1
876,k121_1247031,1576,,2,0.8,no,0,0,0,0,0,0,0,0
877,k121_1473087,1574,,1,0.0,no,0,0,1,0,0,0,0,0
878,k121_6513,1573,,1,3.0,no,0,0,0,0,0,0,0,1
880,k121_1070141,1572,,1,0.0,no,0,1,0,0,0,0,0,0
881,k121_944119,1572,,1,0.4,no,0,0,0,0,0,0,0,1
882,k121_1223480,1568,,2,0.1,no,0,1,0,0,0,0,0,0
883,k121_86343,1568,,1,0.0,no,0,0,1,0,0,0,0,0
884,k121_714243,1568,,3,13.4,no,0,0,0,0,0,0,0,0
885,k121_951958,1565,,2,0.0,no,0,0,1,0,0,0,0,0
886,k121_538845,1565,,3,0.6,no,0,0,0,0,0,0,0,1
888,k121_840718,1561,,2,0.0,no,0,1,0,0,0,0,0,0
889,k121_1688413,1560,,2,0.1,no,0,0,0,0,0,0,0,1
891,k121_470449,1559,,1,0.0,no,0,0,1,0,0,0,0,0
892,k121_2342375,1559,,1,0.0,no,0,0,1,0,0,0,0,0
893,k121_1518356,1558,,1,0.1,no,0,0,0,0,0,0,0,1
897,k121_1691704,1546,,3,11.7,no,0,0,0,0,0,2,0,1
898,k121_1178275,1545,,1,0.6,no,0,0,0,0,0,0,0,1
899,k121_2106319,1539,,1,0.1,no,0,0,0,0,0,0,0,1
900,k121_2381957,1536,,1,0.1,no,0,0,0,0,0,0,0,1
901,k121_200305,1530,,2,0.2,no,0,0,0,0,0,0,0,1
904,k121_2115404,1518,,1,0.6,no,0,1,0,0,0,0,0,1
906,k121_1109023,1518,,1,0.1,no,0,0,1,0,0,0,0,1
907,k121_369149,1517,,2,-0.1,no,0,0,1,0,0,0,0,0
908,k121_1840711,1517,,1,0.6,no,0,1,0,0,0,0,0,1
910,k121_1773473,1512,,1,0.0,no,0,0,1,0,0,0,0,0
911,k121_336002,1512,,2,1.1,no,2,0,0,0,0,0,0,1
912,k121_448010,1510,,1,0.0,no,0,0,1,0,0,0,0,0
914,k121_400483,1509,,2,0.0,no,0,1,0,0,0,0,0,0
915,k121_1378040,1508,,2,0.4,no,0,0,0,0,0,0,0,1
916,k121_661513,1508,,1,0.0,no,0,0,1,0,0,0,0,0
917,k121_2347135,1502,,1,0.1,no,0,0,0,0,0,0,0,1
918,k121_373563,1500,,2,0.1,no,0,1,0,0,0,0,0,0
919,k121_1698255,1498,,1,0.1,no,0,0,0,0,0,0,0,1
920,k121_1660505,1497,,2,1.2,no,0,0,0,0,0,0,0,1
922,k121_2537,1488,,1,13.2,no,0,0,0,0,0,0,0,1
923,k121_1292851,1488,,2,0.3,no,0,0,0,0,0,0,0,1
924,k121_792401,1485,,3,0.4,no,0,1,0,0,0,0,0,1
925,k121_1029928,1484,,1,0.4,no,0,0,0,0,0,0,0,1
926,k121_2385174,1484,,1,0.4,no,0,1,0,0,0,0,0,0
927,k121_2041071,1483,,2,0.0,no,0,0,1,0,0,0,0,0
928,k121_242662,1482,,1,0.9,no,0,1,0,0,0,0,0,1
930,k121_1965935,1481,,2,0.8,no,0,0,0,0,0,0,0,1
932,k121_1730394,1481,,2,0.1,no,0,0,0,0,0,0,0,1
935,k121_463314,1472,,1,91.8,no,0,0,0,0,0,0,0,1
936,k121_1470632,1471,,4,0.4,no,0,0,0,0,0,0,0,1
938,k121_524163,1467,,1,0.0,no,0,0,1,0,0,0,0,0
939,k121_2127096,1465,,1,0.1,no,0,0,0,0,0,0,0,1
940,k121_2292716,1461,,3,0.2,no,0,0,0,0,0,0,0,1
941,k121_1431068,1461,,1,0.0,no,0,1,0,0,0,0,0,0
942,k121_1014261,1458,,1,0.0,no,0,0,1,0,0,0,0,0
945,k121_237359,1454,,1,0.6,no,0,0,0,0,0,0,0,1
946,k121_404359,1454,,2,2.9,no,0,0,0,0,1,0,0,1
947,k121_1570789,1449,,1,0.4,no,0,0,0,0,0,0,0,1
948,k121_1453493,1443,,2,1.8,no,0,0,0,0,0,0,0,0
949,k121_24851,1442,,2,22.7,no,0,0,0,0,0,0,0,1
950,k121_1487915,1441,,1,34.2,no,0,0,0,0,0,0,0,1
951,k121_1829379,1441,,1,0.0,no,0,1,0,0,0,0,0,0
952,k121_207378,1440,,1,0.0,no,0,0,1,0,0,0,0,0
954,k121_487612,1438,,2,0.0,no,0,0,1,0,0,0,0,0
956,k121_363668,1433,,4,1.7,no,0,0,0,0,0,0,0,0
957,k121_2570152,1433,,1,0.1,no,0,0,0,0,0,0,0,1
959,k121_2157913,1429,,1,4.5,no,0,0,0,0,0,0,0,1
961,k121_2450586,1429,,1,18.6,no,0,0,0,0,0,0,0,0
962,k121_31962,1428,,1,0.1,no,0,0,0,0,0,0,0,1
966,k121_2551759,1424,,2,0.0,no,0,0,1,0,0,0,0,0
968,k121_563758,1423,,2,1.4,no,0,0,0,0,0,0,0,1
969,k121_42409,1423,,2,0.3,no,0,0,0,0,0,0,0,1
973,k121_701278,1410,,1,0.0,no,0,1,0,0,0,0,0,0
974,k121_1901074,1409,,1,0.6,no,0,0,0,0,0,0,0,1
975,k121_476256,1409,,1,0.0,no,0,1,0,0,0,0,0,0
977,k121_2291788,1403,,1,0.9,no,0,0,0,0,0,0,0,1
978,k121_2597392,1403,,2,0.0,no,0,1,0,0,0,0,0,0
980,k121_799910,1398,,2,9.5,no,0,0,0,0,0,0,0,1
981,k121_1065077,1398,,1,0.0,no,0,1,0,0,0,0,0,1
983,k121_1258297,1396,,1,0.0,no,0,0,1,0,0,0,0,0
984,k121_1380729,1395,,3,0.7,no,0,0,0,0,0,0,0,1
985,k121_1946274,1395,,1,0.0,no,0,0,1,0,0,0,0,0
987,k121_220972,1392,,1,0.9,no,0,0,0,0,0,0,0,1
988,k121_2606131,1391,,3,0.4,no,0,0,0,0,0,0,0,1
990,k121_456917,1389,,2,0.2,no,0,0,1,0,0,0,0,1
993,k121_2602312,1386,,1,1.5,no,0,0,0,0,0,0,0,1
994,k121_2491095,1385,,2,5.7,no,0,0,0,0,0,0,0,0
995,k121_1618178,1385,,2,0.2,no,0,0,0,0,0,0,0,1
997,k121_1474933,1381,,1,8.7,no,0,0,0,0,0,0,0,0
998,k121_687618,1379,,1,0.1,no,0,0,0,0,0,0,0,1
999,k121_2431131,1379,,1,60.0,no,0,0,0,0,0,0,0,1
1000,k121_1777168,1378,,2,1.2,no,0,0,0,0,0,0,0,1
1001,k121_1703315,1377,,1,3.0,no,0,0,0,0,0,0,0,1
1002,k121_1990159,1377,,3,1.3,no,0,0,0,0,0,0,0,0
1004,k121_1233024,1375,,1,0.0,no,0,0,1,0,0,0,0,0
1005,k121_1758211,1375,,2,1.7,no,0,0,0,0,0,0,0,1
1006,k121_801592,1373,,1,1.1,no,0,1,0,0,0,0,0,1
1008,k121_393587,1369,,1,0.9,no,0,0,0,0,1,0,0,1
1009,k121_2560657,1367,,2,0.2,no,0,0,0,0,0,0,0,1
1010,k121_1815051,1365,,1,0.1,no,0,0,0,0,0,0,0,1
1011,k121_965478,1365,,1,3.3,no,0,0,0,0,0,0,0,0
1012,k121_1915468,1365,,3,0.0,no,0,1,0,0,0,0,0,0
1013,k121_810031,1361,,1,0.1,no,0,0,0,0,0,0,0,1
1014,k121_1421247,1360,,4,6.2,no,0,0,0,0,0,0,0,1
1015,k121_227843,1360,,3,1.7,no,0,0,0,1,0,0,0,0
1016,k121_2492386,1359,,1,18.3,no,0,0,0,0,0,0,0,0
